Price,Close,High,Low,Open,Volume
Ticker,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
Date,,,,,
2017-05-25,206.8289794921875,210.0342822960236,203.58918123355824,206.79450588378748,23646915
2017-05-26,213.0672607421875,216.3070368221115,206.48428776774745,208.17312301743746,22579834
2017-05-29,217.72010803222656,220.4773626367386,209.2070726983615,209.55172133152962,20422509
2017-05-30,214.68714904785156,217.27207956329536,213.7221065743746,215.68664327984425,8876322
2017-05-31,214.92840576171875,216.03132084444815,211.6197042063139,214.68715605866674,12782086
2017-06-01,216.58277893066406,218.3405396963413,214.2390979097611,215.06628972720583,8570891
2017-06-02,220.02931213378906,220.51183332167503,217.27205756575003,217.89242946652416,11500232
2017-06-05,222.2578125,222.81793716317242,219.35225595385057,220.54249035279557,9847609
2017-06-06,217.77694702148438,223.34300081256933,216.551698029138,222.2928032400611,10220219
2017-06-07,218.61712646484375,220.36746335554326,217.28687752849027,217.952001996667,11978598
2017-06-08,218.16204833984375,219.31726803751715,216.62173322030557,219.14221659510338,8081100
2017-06-09,214.2412872314453,218.8621660365871,213.33110404741421,217.56693180810117,10453119
2017-06-12,213.12106323242188,215.29148814002585,211.79081425772645,214.94142962751883,6507632
2017-06-13,213.7161865234375,214.24129649641546,211.58077628217384,213.57617199018205,5303687
2017-06-14,209.9354705810547,214.24130598219568,209.44537531434506,213.50615198747678,15135338
2017-06-15,211.37069702148438,212.1058508609781,209.69038976696433,212.1058508609781,7713717
2017-06-16,214.80136108398438,216.7617417179114,211.79078287882618,211.79078287882618,12798297
2017-06-19,217.67193603515625,218.3370604583489,215.71155529986933,216.34166499946573,7251573
2017-06-20,216.13160705566406,218.58208281625957,215.71154134620753,218.44206830954198,8579082
2017-06-21,216.3066864013672,217.74195732170764,215.08143726822,216.6217301768104,8598645
2017-06-22,217.9520263671875,219.982414724712,215.78160127945375,216.0966672804427,9289243
2017-06-23,217.74200439453125,219.07225361420333,216.0616744085745,217.04186505127333,7453263
2017-06-27,218.6871337890625,221.59269036572528,217.74195808082442,218.26704583459815,10061814
2017-06-28,215.8865966796875,218.16204348738563,215.01142824431227,218.16204348738563,8224059
2017-06-29,218.16204833984375,219.31726803751715,216.06163073464091,216.41171143016152,10311615
2017-06-30,226.5986785888672,227.3338103654978,217.21686161894144,217.21686161894144,24090343
2017-07-03,239.7961883544922,248.407857921827,238.25589550552,242.24666433663242,48892799
2017-07-04,236.12049865722656,240.46132621840934,235.42035945334365,240.0062457210736,11664585
2017-07-05,231.77964782714844,236.54056287056306,231.21952320669013,236.12047495254552,12439637
2017-07-06,236.01547241210938,237.17069209250081,231.95469616782918,234.05509155230334,13946670
2017-07-07,234.0550994873047,236.78562689327615,233.1799310158858,236.64561236386126,10301830
2017-07-10,233.35494995117188,234.54518434509203,231.7446497982789,232.75985494351818,1316454
2017-07-11,231.32456970214844,234.58020703320977,231.0445184568916,234.54519230656248,8657755
2017-07-12,230.2393798828125,233.565024804654,229.22419679266352,229.92433606925792,10643992
2017-07-13,237.170654296875,237.69576415396511,231.74461526059073,232.4447543402765,18165609
2017-07-14,236.0504608154297,238.01084145662946,234.40514610355936,238.01084145662946,5801768
2017-07-17,227.64883422851562,234.5451589566357,224.5332340577428,234.5451589566357,21102802
2017-07-18,199.22335815429688,204.89445604636623,193.5172677301011,204.89445604636623,155236591
2017-07-19,204.05430603027344,205.06948888728982,200.3785812195954,201.49880824275272,40641441
2017-07-20,202.68905639648438,206.46978125351765,201.91888778385552,205.83964934935923,15896377
2017-07-21,202.2689666748047,204.26433997508028,200.62365185865642,204.08931073301662,13681787
2017-07-24,205.31455993652344,206.7848233222367,201.70886435263807,203.03911322033366,18479650
2017-07-25,204.01930236816406,206.64480755280385,203.6342291619891,206.53978557027384,9927828
2017-07-26,205.5946502685547,206.01471609181502,204.08934968305158,204.43943042329659,9564282
2017-07-27,202.02391052246094,206.81984051322743,200.7636688987427,206.32974531570892,19620418
2017-07-28,204.12435913085938,206.3647914910651,201.04375076725833,206.04972548979183,19206912
2017-07-31,199.71347045898438,203.24915881213735,199.18838272826045,202.6890563569762,22065527
2017-08-01,201.53379821777344,202.02389337369027,199.53842506180732,199.7484690128151,14063559
2017-08-02,199.85348510742188,202.96908518064842,199.04832404868606,202.8990557395039,10247374
2017-08-03,197.01797485351562,199.81850955850777,196.4928648885075,199.53845830693933,10592033
2017-08-04,196.56285095214844,199.11834885736403,195.79270454607885,196.31781445444685,11717562
2017-08-07,195.93276977539062,198.13818733299146,195.65271851325946,197.15799682087808,8776750
2017-08-08,191.9419708251953,197.01795186726,191.48689036815466,196.10776876387365,13231816
2017-08-09,191.03179931640625,192.8171509081889,189.31647717557647,191.8369604879129,10291858
2017-08-10,191.20681762695312,192.29200765703106,189.56148084352617,190.89175172017121,10380837
2017-08-11,190.0866241455078,192.15202697887517,189.10643372253028,189.7365656470043,14964550
2017-08-14,189.91159057617188,192.1170078830495,189.3864806510553,192.1170078830495,10066349
2017-08-16,195.47764587402344,197.26297504763085,189.98157727994672,190.43665770626964,19412233
2017-08-17,196.0377960205078,198.06818435693887,194.56751022047655,197.33305255157774,14231781
2017-08-18,197.3330535888672,198.8383319370179,193.79736470430353,195.51268705203552,15442589
2017-08-21,197.15798950195312,199.53845842566275,196.70290899154708,197.68309946727368,13592218
2017-08-22,198.0681610107422,199.5384466374716,196.28280942343372,197.43805127889036,12417415
2017-08-23,197.82310485839844,199.9585147303361,197.1579582778963,198.48822924959646,9084531
2017-08-24,197.052978515625,198.4882717712361,196.80794197766025,197.438073971242,11235986
2017-08-28,197.75311279296875,198.13818604956842,195.54769524965334,197.50807626118186,10358573
2017-08-29,196.21278381347656,198.06814248875554,195.61766667335837,197.68306930271484,6377756
2017-08-30,197.43804931640625,198.06815904199496,196.45785890832948,196.84293212655206,6785885
2017-08-31,197.61305236816406,198.24316201022785,196.31779617433412,198.13814003833335,11654017
2017-09-01,198.55825805664062,199.08336799579723,196.527869940746,197.57806762975267,7526993
2017-09-04,198.2081756591797,198.73326334572099,197.43802930080935,198.45321214170485,8807199
2017-09-05,198.03317260742188,198.76832661315456,197.1580040601368,197.89315806586947,8121365
2017-09-06,193.0271759033203,196.73789324532765,192.71210997293005,196.38781259290374,14710804
2017-09-07,189.3164825439453,194.32245677440048,188.72136532980892,193.93736135115898,19958290
2017-09-08,190.68173217773438,191.34685660650024,189.03641737311185,189.84157850813097,10090288
2017-09-11,191.55690002441406,192.11700246921748,190.08661446482614,190.71674635720896,9672742
2017-09-12,194.39244079589844,194.81250651677092,192.25703090134007,192.88714057730098,11906324
2017-09-13,190.0866241455078,194.28743707408194,189.7015509214314,194.21742981224253,12593161
2017-09-14,190.43667602539062,190.78675670103354,189.316471117667,190.64671999291525,7312288
2017-09-15,188.54632568359375,190.96178694416378,187.7761792581745,190.43667702260254,13653947
2017-09-18,186.9359893798828,190.22664099298004,186.4109016869629,189.7365458326723,10543289
2017-09-19,187.53111267089844,189.03641292313785,184.90561864687686,187.63613465078978,35187337
2017-09-20,190.12164306640625,190.43668684628875,187.46112297542936,188.6163426731503,9974675
2017-09-21,188.72134399414062,190.71673939116457,187.00602199859384,190.43666598968738,8058682
2017-09-22,187.95120239257812,189.70153915514337,186.9710120303972,188.6863340695613,7142399
2017-09-25,183.6103515625,188.79134314385058,182.66517598833656,187.98620426441306,18260404
2017-09-26,183.75039672851562,184.66057986789255,182.77020632897307,184.3455139131883,9950366
2017-09-27,180.98486328125,185.8858041142189,179.79462892892678,185.6057528882556,18208892
2017-09-28,183.12026977539062,184.41552608621916,181.4049366336908,182.3151197425575,22436773
2017-09-29,180.84486389160156,184.06548674114296,180.24974662914525,183.99546837717276,12640792
2017-10-03,183.0152587890625,183.96044558362289,180.9848706758922,183.78540523925446,11940746
2017-10-04,187.216064453125,187.98621082774753,184.24047874271585,184.90561423460525,11194466
2017-10-05,185.71078491210938,188.6163415015363,185.11566770377274,187.21608529601497,7204474
2017-10-06,186.34088134765625,187.2860568799856,185.2906727516054,186.09582269005824,8158755
2017-10-09,187.63613891601562,188.44130005038343,186.51593402411726,187.63613891601562,6323114
2017-10-10,186.37591552734375,187.5661499832535,185.64077267422073,187.00604748258095,5683301
2017-10-11,185.8157958984375,187.46111071081748,185.15066037188294,186.5859423131981,7959877
2017-10-12,186.9359893798828,188.4763043046387,184.83559422959485,185.92080652665516,9518815
2017-10-13,186.2008819580078,187.35610165988572,184.97564389784026,186.41092593822327,12504487
2017-10-16,187.2860870361328,189.0014091583038,185.88580868259712,186.2358893656341,9504724
2017-10-17,187.11106872558594,188.12625173032478,186.20088552365848,187.6361564968727,11038203
2017-10-18,189.281494140625,189.5615454234049,187.00606914704687,187.63617898597417,7508323
2017-10-19,188.79135131835938,189.94657088997997,188.33627087207674,189.73654912275265,1283342
2017-10-23,186.9710235595703,190.96179251187363,186.09585512432227,189.03642639218924,10144269
2017-10-24,186.9359893798828,187.95119442241463,186.30587971051807,187.95119442241463,8723712
2017-10-25,188.51133728027344,190.08664507560636,187.77620547674948,187.91622001584506,6169387
2017-10-26,187.9162139892578,189.59654372967765,187.0410454853966,189.59654372967765,9616793
2017-10-27,188.5813446044922,193.23726072229292,187.2510955361542,189.45651313667432,23852749
2017-10-30,185.64077758789062,189.4565064850174,184.450554195131,188.336301454022,18266520
2017-10-31,186.0258331298828,186.90101264266883,184.76559149534353,186.27088073074617,8452918
2017-11-01,188.93136596679688,189.87654147156334,186.44587569035295,186.93597080195443,7516426
2017-11-02,185.99082946777344,189.00140793806258,185.7457818669521,188.82637869232718,10056813
2017-11-03,185.8157958984375,187.56613269367622,185.46572632045923,186.93600079652367,6210456
2017-11-06,185.4657440185547,187.56615059220331,185.0456671416865,186.4109308598254,9368140
2017-11-07,185.74578857421875,187.4261071157749,184.59056888348306,186.0258398153692,9872847
2017-11-08,185.8157958984375,186.5859423131981,185.32570070819844,185.7807922690355,6186540
2017-11-09,182.070068359375,186.58593580214816,181.54496955805763,186.51592854578712,21026098
2017-11-10,183.22531127929688,185.6757874571074,181.6149999474005,182.42016116067555,17438746
2017-11-13,180.84486389160156,184.34553800771496,180.63481989434536,184.13549401045876,7681031
2017-11-14,179.61961364746094,182.63019229719836,179.23454040816804,180.98487734846438,8656529
2017-11-15,177.3441925048828,180.17974213286428,175.31380414900565,179.93469449717878,17666898
2017-11-16,178.60440063476562,178.95447020467446,176.71403827084075,178.3243494166995,10343428
2017-11-17,180.63478088378906,181.33491999366888,179.2345137586815,179.58458331362138,10383570
2017-11-20,181.4749755859375,182.5251733296532,180.10971186231484,181.05489870738202,8221147
2017-11-21,179.094482421875,181.6849837319122,178.6744056261872,181.6849837319122,17266541
2017-11-22,180.7398223876953,181.08989198045836,178.95448188765306,179.23453312400218,8941555
2017-11-23,180.7398223876953,182.5251628877376,179.51458436035134,180.8798480058699,7814131
2017-11-24,182.56019592285156,183.05029118294246,180.6698332459242,180.98488814475158,7630740
2017-11-27,181.50994873046875,182.3851170681138,180.14468523617035,182.03504751412538,5022804
2017-11-28,179.93466186523438,181.47495467040167,179.23452272034785,181.404936318052,18183221
2017-11-29,180.66983032226562,181.12491084594697,179.9346874440256,180.63481559378695,9032800
2017-11-30,179.26951599121094,180.7748050805558,178.2893256828651,180.56477222494735,22967997
2017-12-01,178.67440795898438,181.75499335688542,178.28932368959494,179.89963473606676,6847473
2017-12-04,178.60440063476562,179.44456538361638,177.5191882964439,179.23452142274056,6347174
2017-12-05,177.72927856445312,178.77947645315493,176.7840915888972,178.53442879983712,9337698
2017-12-06,176.15390014648438,177.30913067536238,175.62880141225853,177.30913067536238,8562019
2017-12-07,177.37918090820312,177.90427976967953,175.0337267530011,175.0337267530011,5635445
2017-12-08,183.5753631591797,184.27549121760873,177.41416967708793,177.65921727120127,13638732
2017-12-11,186.410888671875,187.28605695494198,184.34548619840427,185.29067282576318,17842707
2017-12-12,183.12026977539062,185.67576767348564,182.38512700037643,185.18567249014282,9599026
2017-12-13,181.3349609375,183.7154189160649,180.35477040021073,181.75503784148634,8986735
2017-12-14,185.01063537597656,186.34090643351746,180.3197385183287,182.66519249447902,8353203
2017-12-15,185.2556915283203,186.97102477909772,184.4505414442879,186.23589305198925,12742052
2017-12-18,184.27549743652344,185.88580866723393,181.36994093301786,185.88580866723393,9650962
2017-12-19,185.01063537597656,185.81579651747427,184.20548532913165,184.4155292955489,6107682
2017-12-20,184.3455047607422,185.32569511161992,183.9254279366456,185.32569511161992,7728106
2017-12-21,184.17050170898438,186.16587522812657,183.15529649077152,186.16587522812657,7032195
2017-12-22,184.2054901123047,184.975636549629,183.54036566091605,184.48554134503115,6652053
2017-12-26,184.94065856933594,185.53577584240858,183.89044965897455,184.31053766098094,9917650
2017-12-27,183.54037475585938,185.0456640746718,183.19030515027782,184.97564571569404,6325599
2017-12-28,183.33033752441406,184.8706305321073,182.7702239159276,184.41555001328194,16501935
2017-12-29,184.31048583984375,184.83558460005924,183.61034676312212,183.78537598497678,6818477
2018-01-01,183.64537048339844,186.44590490742195,182.91022770079542,184.31050600745985,10863895
2018-01-02,182.56019592285156,184.97565749426082,182.3501519271971,183.85544134186077,5907460
2018-01-03,182.84019470214844,183.89039218964808,182.45512155042184,182.94521666982862,11443370
2018-01-04,183.12026977539062,183.9604345317858,182.45514535284792,182.70019294451933,9729737
2018-01-05,184.06549072265625,184.48556763160093,183.36535144642713,183.36535144642713,9566733
2018-01-08,185.95579528808594,186.7959599378272,184.3104807077205,184.8355794533146,14989106
2018-01-09,189.4215087890625,190.4366917970999,185.360721283644,185.88582015129066,26728897
2018-01-10,188.61634826660156,191.8369709387743,188.3713117428367,191.45189769478122,17074502
2018-01-11,188.89637756347656,189.7365534085821,187.7061432424471,188.6863336022002,11722150
2018-01-12,187.32107543945312,189.98159537675505,186.34090724076887,189.21144895609237,8494789
2018-01-15,187.35609436035156,189.80657038521431,186.93600641628763,187.63614559329216,10944192
2018-01-16,183.22531127929688,188.12625254026412,182.5951904185247,187.77619402456585,13433905
2018-01-17,186.27088928222656,186.93601376025376,181.7200177368709,183.4353510216634,17006334
2018-01-18,191.4168701171875,192.71212648244168,186.69096951368593,187.63614519652504,27461089
2018-01-19,192.22206115722656,194.28746427980863,189.80659948712292,193.2372664479344,26700710
2018-01-22,191.5919189453125,192.88715310363128,190.2266553378802,192.53709461528692,8660321
2018-01-23,193.6573028564453,194.11240552627856,191.52189278652466,191.83695874503087,18947034
2018-01-24,197.052978515625,197.438073971242,193.272253122061,193.69234111778218,17971710
2018-01-25,196.91294860839844,198.27821229863056,195.0575896911777,196.73791935361118,13629982
2018-01-29,192.99217224121094,198.34820460756998,192.5370917752149,196.8429265027263,9938281
2018-01-30,192.67710876464844,193.5522771731334,190.401684216171,192.53709424530206,13560150
2018-01-31,190.01663208007812,193.23725484324115,188.93141958289937,191.7669690911901,19675610
2018-02-01,192.74716186523438,203.24918405573536,187.21609950762087,190.4367001194497,61648368
2018-02-02,192.78211975097656,199.99351057578608,189.59651225125722,192.11699534876092,36356576
2018-02-05,195.51263427734375,197.22797835136228,190.33165390294906,191.5218659304541,20465290
2018-02-06,191.48692321777344,194.14742134833392,187.7411903702033,189.0014321660764,16432103
2018-02-07,192.64208984375,195.16257273981788,191.83692880521917,194.6374628909276,13455081
2018-02-08,191.90695190429688,193.86733258298526,190.89176903167186,193.0271789446779,10156564
2018-02-09,189.9816131591797,190.78677437952916,187.49614442154575,189.73657663389943,14751166
2018-02-12,188.93136596679688,191.7318999519617,188.546292821203,190.75170972875873,6972242
2018-02-14,186.58590698242188,189.73652149299252,185.6057167875466,189.03638246961,11738542
2018-02-15,187.70616149902344,188.9664253892568,185.39572207887656,186.58595651566998,12188244
2018-02-16,186.55091857910156,189.56149683393497,185.95581252939894,188.93138715652094,6401588
2018-02-19,184.90565490722656,187.49615690548995,183.78542763180846,186.23591508896283,6303342
2018-02-20,184.31048583984375,186.095826062437,183.54033951224085,184.83558460005924,9659227
2018-02-21,187.77621459960938,188.30130243069178,184.45056957884756,184.835642864032,10961665
2018-02-22,187.0060272216797,188.33627606397988,185.85079652356035,187.07603447935205,19855003
2018-02-23,188.37132263183594,189.036447165426,186.30591957224965,187.2510953731772,6780714
2018-02-26,186.62095642089844,188.68633696858663,186.23588321478994,188.0212125388815,8701511
2018-02-27,186.5159454345703,187.77618710970623,185.88581350234898,187.63615039499925,7716072
2018-02-28,185.57077026367188,186.44592767020418,184.17050288070448,185.53576663012754,13969189
2018-03-01,184.8356170654297,186.3059027280019,184.0304558763125,184.97564268643845,8081243
2018-03-05,182.21006774902344,184.34547736986735,182.03502744400217,184.34547736986735,6878708
2018-03-06,179.58462524414062,183.71542032975,178.884485970788,182.77023342018944,8495423
2018-03-07,181.96507263183594,182.3851495145628,177.5192118040304,179.58461477374232,15736814
2018-03-08,181.22991943359375,183.36532954802016,180.45977297850925,182.24511349662816,6259151
2018-03-09,181.50994873046875,182.66517936809572,180.8098207171439,181.33491950080054,6345666
2018-03-12,189.10643005371094,189.63153998058505,184.10046714318403,184.8356099461548,20666810
2018-03-13,188.6513671875,190.43669672692306,187.0760594491264,188.79138172153299,8647577
2018-03-14,187.671142578125,188.3712816889464,185.74576557069213,187.671142578125,8211627
2018-03-15,185.9208221435547,188.96641533766845,185.6757745428174,186.9360050820553,5771710
2018-03-16,182.38511657714844,186.51592177057918,181.2298970372832,186.51592177057918,21477001
2018-03-19,181.43997192382812,183.57538213845217,180.84485469164665,182.42016240162025,13423983
2018-03-20,181.4749755859375,182.00007445779534,180.28474112138284,180.739832727475,7769207
2018-03-21,181.3699493408203,183.190304627861,181.1249017270774,182.0700885499868,13418488
2018-03-22,180.84486389160156,183.0502925788286,180.52979789571725,182.03508732185983,8319663
2018-03-23,179.23451232910156,181.19489294540736,178.3593439960582,179.23451232910156,11616470
2018-03-26,180.70481872558594,182.03506764534106,176.78405703876274,177.0641193697167,12981125
2018-03-27,181.26492309570312,182.38513914728594,179.86465580488797,181.1949158332217,9107151
2018-03-28,178.88446044921875,181.29993283140996,178.0793103849237,180.63479728822395,12743051
2018-04-02,180.80982971191406,181.29992489294827,178.8494489877772,179.9346613307319,7299774
2018-04-03,180.98486328125,182.03506092593875,180.28472412168895,180.63479370146948,5294559
2018-04-04,181.0548858642578,181.89503956177253,180.0046771003848,181.68500668472038,8716184
2018-04-05,181.79002380371094,182.03506030460284,178.88445628663763,178.88445628663763,9464602
2018-04-06,182.63018798828125,183.4353491748269,182.07008550603504,182.38514037863519,6333848
2018-04-09,186.09584045410156,186.65594288307304,182.66518534002049,182.84021457541098,9572467
2018-04-10,186.72598266601562,188.1262388159639,185.60575555675106,186.48092397145845,15248015
2018-04-11,185.64077758789062,187.3210962290378,184.41555056157588,186.86601570885944,5433736
2018-04-12,183.40032958984375,185.64076164877923,183.01525636983794,185.60575801822955,6360898
2018-04-13,182.56019592285156,184.4855622341699,182.03508593371535,184.13549260629722,5183544
2018-04-16,185.15065002441406,185.46571595538234,182.0350498154377,182.38511937385175,5412918
2018-04-17,187.35609436035156,187.91619682623272,183.9254390201968,185.8158014845253,13716437
2018-04-18,192.78211975097656,195.26761031529279,187.6361315777978,188.12622674616267,24733011
2018-04-19,194.1824188232422,196.03777771748676,192.7121331604838,194.11241156005565,13317329
2018-04-20,193.37725830078125,195.51266844444166,191.48690686307896,193.2372437739254,11206130
2018-04-23,192.8871612548828,194.07739566844126,192.53710275174527,193.2372419473271,12198602
2018-04-24,193.2372589111328,195.2326324949377,192.29206092893278,193.2372589111328,8774762
2018-04-25,191.90695190429688,193.4472446691793,190.92676156495267,192.88714224364108,5118640
2018-04-26,194.8125457763672,195.40766303928058,191.1368423894868,192.22205491660483,21064135
2018-04-27,195.61769104003906,196.70290347841376,194.91755183567085,195.75772775663552,10107682
2018-04-30,197.052978515625,198.73330830920085,195.75774417766615,195.75774417766615,6146923
2018-05-02,201.11375427246094,202.1289372264709,196.21280218284141,197.5080585613779,16690653
2018-05-03,199.53843688964844,202.82906647901532,198.1731733164744,201.28877366606105,9727173
2018-05-04,194.04237365722656,200.9387211760172,193.1322127075176,200.9387211760172,11324148
2018-05-07,197.61305236816406,198.4181912336176,193.86732047896794,194.8475107571144,6725168
2018-05-08,197.92811584472656,200.20356254375756,197.43804284605474,198.24318179184877,6842664
2018-05-09,197.64810180664062,198.83833637127165,197.08799925480585,197.08799925480585,4376684
2018-05-10,196.14279174804688,198.8032895342489,194.14739621908936,198.10317255217845,5890656
2018-05-11,198.59323120117188,198.83826766193522,195.8627044678846,197.3679823294496,4042002
2018-05-14,199.3983917236328,201.14872842577748,197.43803325624643,198.13815018566086,6728839
2018-05-15,197.3330535888672,200.23861047468702,196.527892320242,199.43344920606182,8077078
2018-05-16,200.13356018066406,202.19896296546793,195.72270338097707,196.00275461105633,18758524
2018-05-17,195.30262756347656,202.12894606194394,194.9525690514761,201.63885083155893,11169294
2018-05-18,197.64810180664062,199.92354893376998,193.23726647430493,195.02259613194192,16016090
2018-05-21,197.68307495117188,198.83829454230232,194.98756257186744,197.64806022805703,8909610
2018-05-22,195.16259765625,198.20819079003937,194.6725024644828,197.4380443728774,4913188
2018-05-23,191.45187377929688,195.6176716773837,191.1018153064158,195.33762046121788,8195839
2018-05-24,192.43206787109375,193.7973314447561,190.26164316698816,191.83695070418398,6524303
2018-05-25,194.43016052246094,196.35804906230385,191.89536715769054,194.50157972628924,9600297
2018-05-28,196.57228088378906,198.1431414490519,194.5015989905188,195.64403480901498,7266559
2018-05-29,195.67974853515625,198.3216483933086,194.53729006294054,196.21525685023028,9171106
2018-05-30,194.14453125,195.4297825986494,193.2519949626141,194.57295590943534,8313920
2018-05-31,193.96603393554688,194.71575448084033,192.50227981447185,194.35874900777816,13721531
2018-06-01,192.752197265625,194.00176179829273,192.14526980055658,193.60904668909075,6862252
2018-06-04,192.0024871826172,194.18027520396262,191.0028445535084,192.96642020723615,8291604
2018-06-05,191.00283813476562,192.6808047851678,190.53870381063788,192.07387730720063,6011246
2018-06-06,193.0735321044922,193.60906303938387,191.2170625796365,191.35985574250006,7577818
2018-06-07,193.5376434326172,194.43017990250442,192.85931933624872,193.14492829105328,7059595
2018-06-08,191.28843688964844,193.85893981852624,190.64579984259967,193.5733308963908,7030323
2018-06-11,192.2523956298828,194.14457479390265,191.46696533119479,191.71688731513828,8903144
2018-06-12,192.96641540527344,196.07244939911507,192.25238174087005,192.28809134447124,8774931
2018-06-13,191.2527313232422,194.0731562620295,190.78861964368772,193.85894390849387,8118945
2018-06-14,190.8243408203125,192.00248620655995,189.93180437954982,190.28880990399068,9522749
2018-06-15,188.86073303222656,191.18132525930463,188.21810731834606,191.00282251677132,11231098
2018-06-18,188.89645385742188,189.57477793778278,188.14672188262963,188.82504596299054,6522996
2018-06-19,189.96749877929688,190.75292906749462,187.53980001812621,189.14637020022576,7618626
2018-06-20,188.3252410888672,190.64582234119746,187.82541975873028,190.25310719820857,9907628
2018-06-21,186.25453186035156,189.0749455151892,185.93322464135977,188.78933658390102,7412366
2018-06-22,189.3248748779297,190.50303163693354,185.6476227508161,186.04034921370462,17468481
2018-06-25,187.50408935546875,189.50337454975156,185.46910587266802,189.32486047750203,14142177
2018-06-26,189.07496643066406,190.03892213876128,187.18279856544592,187.39699963019214,10475574
2018-06-27,187.61119079589844,189.2177608314046,186.7186544016905,189.1463529413429,10423520
2018-06-28,186.00460815429688,188.503714414639,184.93356907976676,187.0756585436559,15200725
2018-06-29,190.07460021972656,191.03853325304797,185.86182861247084,186.9328791453985,11327082
2018-07-02,187.82542419433594,190.71724605630138,185.68333434528117,190.64582684340854,18794988
2018-07-03,189.53907775878906,190.46731248816207,186.46875331062205,188.14672000731446,10784961
2018-07-04,188.78933715820312,190.1459852433638,187.21847671650983,190.1459852433638,8184810
2018-07-05,194.57298278808594,195.50120617221341,188.14671384227464,188.93214407330237,16069118
2018-07-06,194.6800994873047,196.17956345383402,192.8950265694832,194.75149606771245,13434995
2018-07-09,195.92967224121094,197.07213085542003,194.35881144762993,196.35809705024744,10158808
2018-07-10,197.8218231201172,198.14314168056765,195.00142054637104,196.71507427611758,11928591
2018-07-11,196.89356994628906,200.14241977984344,195.46552522298097,197.67902283118408,11800272
2018-07-12,197.9289093017578,198.6072333299302,195.1441939853013,196.893557143728,10284221
2018-07-13,193.0735321044922,198.71435989015234,192.21670523832677,198.50014751619565,19306087
2018-07-16,193.93032836914062,195.14418321024561,192.57368038770431,193.00210506801378,10676970
2018-07-17,192.68077087402344,194.92995500325438,192.28805582559175,193.53759753524096,10419746
2018-07-18,191.7525634765625,193.71613911253436,191.07423940501408,193.57334595518753,7321779
2018-07-19,195.14418029785156,196.07242621478272,190.11028089797387,192.00245970155754,9301711
2018-07-20,195.64401245117188,196.21523029514225,193.25201227118006,195.10848157891303,6825663
2018-07-23,202.89141845703125,204.67649126992296,197.89320552907063,199.57117216281605,27059765
2018-07-24,203.96249389648438,204.9264496802542,202.463029751395,203.14137654986166,12577993
2018-07-25,204.31947326660156,204.8906911006829,202.2130820450611,202.96280262358556,13814116
2018-07-26,205.06922912597656,207.889654440184,202.92715056481148,204.9264359577187,21495638
2018-07-27,216.029541015625,219.31407733886627,210.63861357807835,214.20875880382013,78783846
2018-07-30,214.95852661132812,216.7793092235042,214.20880590611569,215.63687336229248,17738557
2018-07-31,212.56655883789062,215.17274925672166,211.03138511778783,214.744347103163,15124149
2018-08-01,215.35121154785156,216.31516712885033,211.4240605389418,212.8164181929478,15187911
2018-08-02,213.6375274658203,216.70785126028042,212.2808569778107,214.56575068273375,10226827
2018-08-03,217.02923583984375,218.0645655324376,212.88784918048063,214.20881047413062,12950643
2018-08-06,215.4940185546875,219.13556049016208,214.20876712865777,217.7789124931468,7979881
2018-08-07,214.9942169189453,217.20771448842387,214.03028391886855,216.31517806584833,7465742
2018-08-08,214.88710021972656,215.92245237628697,214.20877619251686,214.38727894236274,6690368
2018-08-09,215.99386596679688,217.49332991701962,214.24450267303402,215.4583350454099,9576528
2018-08-10,217.6361083984375,219.1355722475332,215.02991843588327,215.6368458959691,15347074
2018-08-13,218.45726013183594,219.7782213011342,216.4579748906257,217.064902383826,10341087
2018-08-14,219.84962463378906,221.49190440223256,219.0999039601335,219.2070101463216,12790249
2018-08-16,219.52825927734375,220.27800242083418,217.85029289097838,219.8495777674111,19393491
2018-08-17,224.0266571044922,225.13340573993062,219.77818792689848,219.77818792689848,26392504
2018-08-20,223.7053985595703,224.91925368696562,222.27735367116094,224.34803573160187,19958265
2018-08-21,223.41976928710938,226.3473006443309,222.7771548031141,224.5622277237225,14143291
2018-08-23,222.7771453857422,225.9188663517127,219.4568990315288,224.20519008406512,11745180
2018-08-24,221.63465881347656,222.7771170565154,219.20697182021192,222.06308348332328,5655583
2018-08-27,223.77676391601562,224.8120933822139,221.7060597243038,222.20588097236222,5482067
2018-08-28,222.52725219726562,225.49047078785725,222.06314043899914,224.2052190783276,6864300
2018-08-29,223.3483428955078,225.2405217491699,221.3490578705322,222.5629127256471,10748094
2018-08-30,228.3822479248047,228.91777879426039,223.84816953882765,223.84816953882765,25934792
2018-08-31,228.3822479248047,230.34582339671138,226.4900690256059,229.91742133080535,18781195
2018-09-03,223.63394165039062,230.5957293212372,222.09879098072838,230.5957293212372,9463966
2018-09-04,221.0634765625,222.91994604766722,219.20700707733278,222.77715288785635,11615187
2018-09-05,221.52755737304688,224.5264848666517,220.81352378461844,221.63466354279404,10529696
2018-09-06,221.92027282714844,222.59859681692123,219.95669742789622,222.34869750686082,7902786
2018-09-07,221.6703643798828,223.63393969819688,219.99239795971837,222.49150410559844,7465327
2018-09-10,218.8856658935547,221.88459349546596,218.17163227933887,221.49187840209603,10006954
2018-09-11,212.20953369140625,219.0285075641379,211.03138815027958,218.957110975796,27008217
